emulator,label,iteration,status,rom_sha256,rom_size_bytes,tag,build,metric,count,total_ticks,mean_ticks,min_ticks,max_ticks,budget_ticks,over_budget,checksum,pass
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,touch_create_and_drag,225,2441318,10850,101,155306,0,0,d8635f64,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,hit_test,600,1089056,1815,1317,4597,0,0,d82df0ac,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,physics_step,240,54028072,225116,173454,334240,558566,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,render_frame,240,79462565,331094,40043,385357,558566,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,render_begin,240,239382,997,997,998,558566,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,render_canvas,240,79111114,329629,38579,383892,558566,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,render_end,240,26044,108,108,109,558566,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,frame_total,240,133632227,556800,224105,559409,558566,228,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,things_final,1,27,27,27,27,0,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"desmume","ds-arm-fast",2,124,"a27c2160a27a34620db7163ddfe64206197bd2c6d6964dd03a8c5244de283427",739328,PPBENCH,bench-nds-hw-arm-fast,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,timer_read_overhead_ticks,1,14,14,14,14,0,0,00000000,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,touch_create_and_drag,225,2631609,11696,62,167104,0,0,d8635f64,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test,600,1285571,2142,1739,4301,0,0,d82df0ac,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,physics_step,240,91401946,380841,286312,547443,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_frame,240,42086868,175361,54706,272514,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_begin,240,225046,937,918,1001,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_canvas,240,41750933,173962,53306,271134,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_end,240,38160,159,159,159,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_total,240,133632355,556801,361491,603955,558566,214,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_over_1pct_count,1,9,9,9,9,0,0,8c4d9050,0
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,things_final,1,27,27,27,27,0,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"desmume","ds-thumb-fast",1,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,timer_read_overhead_ticks,1,14,14,14,14,0,0,00000000,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,touch_create_and_drag,225,2631609,11696,62,167104,0,0,d8635f64,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test,600,1285571,2142,1739,4301,0,0,d82df0ac,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,physics_step,240,91401946,380841,286312,547443,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_frame,240,42086868,175361,54706,272514,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_begin,240,225046,937,918,1001,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_canvas,240,41750933,173962,53306,271134,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,render_end,240,38160,159,159,159,558566,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_total,240,133632355,556801,361491,603955,558566,214,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_over_1pct_count,1,9,9,9,9,0,0,8c4d9050,0
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,things_final,1,27,27,27,27,0,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"desmume","ds-thumb-fast",2,124,"8f26e18550d847af14718e3ab8e387adaed8923bfd18c582c55104ba8c274941",692224,PPBENCH,bench-nds-hw-thumb-fast,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,timer_read_overhead_ticks,1,14,14,14,14,0,0,00000000,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,touch_create_and_drag,225,2623424,11659,122,170839,0,0,d8635f64,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test,600,1465525,2442,1962,4604,0,0,d82df0ac,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,physics_step,240,92378657,384911,294409,553870,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_frame,240,41309724,172123,58119,263807,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_begin,240,254704,1061,1029,3629,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_canvas,240,40944495,170602,56630,262317,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_end,240,31078,129,129,130,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_total,240,133820023,557583,375632,612886,558566,66,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_over_1pct_count,1,13,13,13,13,0,0,8c4d9050,0
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,things_final,1,27,27,27,27,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"desmume","ds-thumb-fast-nolto",1,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,timer_read_overhead_ticks,1,14,14,14,14,0,0,00000000,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,touch_create_and_drag,225,2623424,11659,122,170839,0,0,d8635f64,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test,600,1465525,2442,1962,4604,0,0,d82df0ac,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,physics_step,240,92378657,384911,294409,553870,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_frame,240,41309724,172123,58119,263807,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_begin,240,254704,1061,1029,3629,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_canvas,240,40944495,170602,56630,262317,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,render_end,240,31078,129,129,130,558566,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_total,240,133820023,557583,375632,612886,558566,66,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_over_1pct_count,1,13,13,13,13,0,0,8c4d9050,0
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,things_final,1,27,27,27,27,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"desmume","ds-thumb-fast-nolto",2,124,"cca40868a6eb0c09ec12d397cd7245e84652e678bbdc81889d2c86a9c39a9fa9",799744,PPBENCH,bench-nds-hw-thumb-fast-nolto,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","canvas-arm-o2",1,124,"e93b75e7f24279ca34ab5c22fd53308d664cf576739fc67fa867df1dac2139e3",738304,PPBENCH,bench-nds-hw-arm-canvas-o2,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","canvas-arm-o2",1,124,"e93b75e7f24279ca34ab5c22fd53308d664cf576739fc67fa867df1dac2139e3",738304,PPBENCH,bench-nds-hw-arm-canvas-o2,file_output_ready,1,0,0,0,0,0,0,00000000,1
